feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.15789057690704997,0.8327991602201911,0.7223475358372496,1.4512986312510983,-0.9012134239894238,135.57591169068286
-0.21445453957222535,1.4138132782574873,0.6687293873629964,-0.48484354255890616,-2.1699000769514303,7.058390553005399
0.8851495867495739,-0.0068104791281520805,-0.22575798430201247,-0.07234914502036505,0.00989442499708004,78.18223223216256
-0.43281945311965525,-0.4003556125307255,1.6377033593047292,-0.11839939644448406,0.8684646002349653,-58.03269697682933
0.2675117728520622,-0.6727786252676977,-0.6249426306281824,-0.4427779559370783,0.29593029704999035,-42.776029647093225
1.568497661234859,-1.021439316774745,0.41012885674913113,0.3948136377598572,0.9211279394971813,136.4030980766875
-0.8142912858859356,-0.14344440450506113,1.572406799418312,-0.1958472171621493,-0.7752282482463411,-95.38059973875727
-0.45793058683632004,1.8533796607146884,2.8919820851615543,0.6057748138111937,1.2136845629300295,113.86098615994953
0.3311312251392719,1.1108016406090147,0.5773599581758212,0.21458926060765773,1.784504804692531,113.65674951962795
-0.34726742245250897,-0.01222751361202872,0.9752485250939497,-0.037943609869186275,-0.26978546415477794,-32.996907237112985
-0.7828664768186749,1.758377788610674,0.3646199629742175,-0.479936029437436,0.8373421969854185,-19.20952607224869
1.62389535496006,-1.2877855089659322,-1.9015258238221722,-0.5318856944248249,1.5815754942132283,49.2225482111904
0.4661421134819278,-1.4587238684455295,-0.33828724921851083,0.39234812322693063,-1.023291978016646,-3.68188772718855
-1.5364335921012355,0.751699632548811,0.9370833970673269,0.3680263604138614,-0.029091130585180036,-78.09114752480966
-0.8749857888069427,0.8298536384595087,0.5165056875994267,0.7912410542651845,-0.03616466292298778,19.320333007182906
0.338170609685014,0.5462921597490431,0.02345918625320164,-0.6397721376529046,-0.6499883280071116,8.581275525034764
-0.8759740533938657,1.5778704117400024,-0.24330663621689122,1.0895088179672043,1.7404150299324277,82.27343014215069
-0.5135604760213054,-0.6935286333245775,1.863193642190784,-0.5518236572162869,0.9323698246737773,-111.73537513345053
0.2619087759070621,-0.4970103488870911,-1.1297608065766598,0.656337580086472,0.6225872956639786,46.795803398176695
1.7133351605165117,0.2270095422687355,1.0635868929036556,-0.5801984042291807,-1.037488613533077,133.44964806546437
1.2752169478421826,-0.8362288799524039,-0.33599846517563814,0.5563279528048372,-1.2578543666151245,116.18111953989144
-0.25083341917926627,0.23945251235442605,0.38467152907728464,-0.23186774448920694,-0.8272660520271693,-31.3863250220447
-0.9162001239003255,1.413374060076551,-0.3189144550613554,0.035758147871801364,-1.6116739772900135,-24.199331794888845
1.2452000126598506,0.7665780865005024,1.1177792462882463,0.9765612945413061,0.18296621653878092,238.14269004823348
0.09462661444287301,1.4043817398276646,0.17190976451338358,-0.31531438410848,-0.5394536737789851,53.293604684945315
-1.0621683059391716,2.1498562214210555,0.07585288215199021,-1.568531054271008,1.4283260658340198,-107.7703028199992
0.30333061221475527,-0.5275626867515074,-0.658744775091002,1.4439931321614516,0.09188622708364491,109.00197290192241
2.464372265445675,-1.5759528824324094,-0.13664932127556886,-0.15930399087364355,1.3827276360417495,152.24779388711212
0.473092583690881,-0.320199357419256,0.4062657914908941,0.6421246041848151,-1.1451775805054838,75.48641107869081
-0.39278880286901535,0.8857201753118212,1.9424722954768932,1.0427866536350474,0.4423056736413417,96.79632514690198
1.710870642847632,-0.008158020452698984,-0.6545104805216179,1.5953175052761785,1.1877776705481473,286.2610306163754
0.246075472915066,1.635171056430087,0.7099402482519316,0.9443813873192003,-1.4847098708906552,173.39943810051525
1.2099965673805133,1.4660009506182488,-1.3138738653860025,-1.092701230512577,1.3617459631120636,105.18597618715276
-0.40275899181096697,2.0104977343151766,-1.755046832102974,-0.45186170885175625,0.017634951331304424,17.49036375393047
-0.1380496979995862,-0.9360067815690171,1.8732885661337144,-2.8424858269474758,0.19345650993939456,-263.53433041320733
-0.23362777695104053,2.0342270747318487,-0.4975030720296435,-0.838578865983506,1.142459735464777,17.07585501184571
0.24621239520360563,0.4369124591220081,0.2917569934614407,-1.9142439544212768,-2.151084565954446,-106.91067032383033
0.4411462837368587,-0.6209274942553276,-1.0834499577661607,-0.12503514052506767,0.2956313588397191,-2.1336792467886188
0.3348069024217826,-0.6511881675878815,0.8685188690342797,0.13461655747827417,-0.07930063559907219,14.614093827708146
-0.6295198216420395,1.158423638243214,0.34771058228127105,0.6175915175924185,1.4011042426901654,51.324730331179225
-0.4912744245171241,-1.44263765495784,-1.8529790884140946,0.8669383471429694,-1.5611920941537083,-69.60368466364604
0.7205441106827396,-1.6295845542991687,-0.14623239369773872,-1.034492034585835,-1.684690457963248,-97.29052252991755
-0.11026384217302707,-1.3120085028545252,-0.07588547969854481,0.08555234879813779,-0.40254405755376677,-71.16904478843092
-0.3893344369584645,-0.1349891314832393,2.2674924271553776,0.08157756380215339,0.4038120302151157,-24.426803584741332
-0.1151778152901427,0.6969593134542946,0.6213962892852536,-0.4640339384576097,1.1371748016838659,-3.5007102902606415
0.20163268233253326,0.14989656449349575,1.2714432718338362,0.4181504951693692,0.5359244404334751,67.35726712582763
-0.34391794735166237,-2.652551060953047,0.36398462314886965,-0.1860297083391829,0.5779909543128415,-173.92809411931566
-0.3107279085924936,-1.0072594726226534,-0.03516468512592291,-1.294602116553125,-0.9824984993711907,-182.09953319557968
-0.6179147997237525,1.4964658219968057,0.28558794552893785,0.49887754313078664,-1.289828933699811,48.268312165101314
1.3179904586183773,0.8186792410177732,-0.8036724404113514,0.16791703417694284,1.0369706067742743,180.2397278133071
1.2942746466108375,0.9692091710321159,-2.1467298337129743,-0.7838040912738735,-0.2506468409592817,100.87429304910542
-0.5244117715704147,0.7314743718107126,-0.13412185062779386,-1.7112615925323191,-0.1797789154764572,-145.01127521561045
-0.7467220190078303,-0.02764788962875027,-1.2417358409122161,2.5309946388952045,0.4218494307517292,113.37374970105458
0.08708824775638428,1.720523553310687,-0.6732171297053899,0.6293139555237588,-0.33246158830039096,135.97806816501813
1.5891808307446558,-0.6788779151737132,1.38051618631397,-1.1929256411200393,0.6179622779239573,39.11251075436251
-0.5507750534538901,0.4703138909777785,-0.17364927404036637,-0.435525493729683,-2.3189497133878456,-73.36365711354249
0.8063864758871442,1.24975495278226,0.5612603452870777,-0.5855176182054164,0.2021297439022113,98.93590547733422
-1.007871641570589,-0.7001673154226272,0.1606435103140751,1.2820684922753123,-0.060812884530659264,-34.1137896526657
0.1632445555576799,-0.4623014456846476,-0.5251856094017268,-2.507782379603356,0.5325610898919368,-196.9087178495412
-0.9909040458779275,1.0072990711595924,-0.8964836355108059,-0.26430690348920455,0.5326133256458361,-67.8311418230774
0.7965931412975801,-2.2373930857195163,1.261180165107847,-0.7990301604652668,0.8775134484386178,-83.7037156585713
0.11158935484976303,0.8963441377497022,0.7403692979792796,1.743291614684723,1.6075303485665027,197.41765113817502
-1.1432239197466405,0.4196521423250649,0.352861071099774,2.1834132350886635,-1.4324596763659996,71.43980156887393
-0.20253521258601961,0.05341751955335992,0.7656427066667407,-1.7406758840796033,-0.9927364817096436,-148.39588185359455
-1.1162828410239638,-2.329047915715294,1.3497163286268485,1.0035105688213848,0.6467027069550172,-136.93439550261084
0.38305458634259665,1.9819323658748995,-1.434543149135961,-0.8462614129939456,0.4090132448202258,65.17629589707091
-1.2001491726475488,0.46703500552925914,-0.1006985971905599,0.018107121614424897,-0.450847012874551,-93.37847853398839
-0.13253421349786373,-1.2243427769904025,-0.9625649124034662,-0.5815384996928443,-0.8832124381629765,-126.05138254262934
1.0768447543882054,-0.30437060134535665,-0.16935032798836824,1.0456778936563083,-1.6251498640666406,159.696893586518
0.22224371830749678,0.7079260873059621,0.25181359710998347,1.4710016689715257,0.4939898315069227,170.89828363011338
1.0291654004599695,-0.16703068092438678,-0.7746118349866442,-0.6621142212803718,0.4486023049664755,38.657728824491564
0.6654171606672957,0.9989608652454833,0.6895650453365871,-0.2528315533423156,-1.4839358232393869,91.47331318836015
0.3310259656560583,-0.10449339196495397,1.1262584076987467,-0.30794398513608745,-0.801005107978701,5.869127890182276
-2.5598792658617002,0.9538312804489908,-0.8471224590962539,1.185422776924765,0.004700771639909789,-114.18309294838004
-1.3717522710956913,-0.4718052716837913,-0.5508856292328538,0.5193037984130198,1.1048530219756156,-114.27274283382526
0.0565647400891606,0.07785131304710577,0.7667765770469644,0.15089891201578484,2.054788469142955,33.65403471342216
0.15245745562486196,1.3143849534479943,1.5223407626787917,-1.6470643462237244,-0.05195499660028696,-37.0001300110235
-0.8163974303461334,0.1698605316984719,-0.42377432115500635,-0.10052139357799199,-0.5677171360907227,-82.21546298276081
-1.450590182840881,-0.07830818853537587,-1.7666305539673723,1.704573088723527,0.540690280583958,-21.660122355617148
0.7611801937699015,-0.03698000710670529,1.3147097585841339,-0.7316275372222677,-1.6202554097278947,16.15275696286057
-1.7185639332556388,0.28245043397246095,0.9013649496231085,-1.1480908726684946,0.18088094608118774,-232.66103052019622
2.135603215170653,1.4264736875660275,0.5989443932980814,0.8744718203113613,1.8520700131005559,353.02227886637627
-0.5865011292059759,1.4048018098728599,2.7307182516894204,0.4450644048753549,0.06479276514192074,61.21870593325921
-0.8533262905377963,-0.033866303104266214,-2.0096051023225026,-1.784715812100274,0.3815974798723555,-227.39293265693416
-0.009883729761310923,-0.03863153323486436,-1.0886768654436907,-0.0553325697865854,-0.5058676534311277,-14.841869089958758
1.0721703220624914,3.140114680282778,0.6966321236545217,0.1888636103504045,1.31563878069895,282.0421933904225
-0.7965065806840375,-0.6391380445108585,0.4307222944454341,1.592963794470703,0.2714439645465363,15.405738237671892
0.9214122876057246,1.0306929008152326,0.9540374517901348,0.6295201932668062,-1.1159597559775762,187.53396255574324
-0.42201028443372035,0.974068495203597,0.7406920608992638,-0.09022965014568791,1.7792028966762488,12.175262687548406
0.663657118584577,0.36422361446060186,0.05733115805863181,0.11960594403271595,-0.6457930553367138,88.4315939080807
0.20158503547010828,0.4224314382790776,-0.8357978958102193,-0.8201396850973024,-1.3422559794387239,-32.00116263393759
0.02354335607231273,2.0946071604701277,0.6637095150972463,0.42012685627051705,2.4986850767808564,151.84327667739464
1.4256850892172108,-0.0582284956178816,-0.8928630142839382,-0.2299785162583138,0.6574432677262756,115.11944113548195
0.7258223390985719,0.2070612783407042,-0.45790475518125917,0.057579902166545564,0.3483881641404029,83.58068827075078
-1.506891762704279,0.39312539338532426,0.4853134063725377,-0.24200232508309938,-1.0922603978411893,-145.86648711782416
0.17132399391888034,0.5023752944959077,-0.22653279325817846,-1.0087762217919727,-0.6293498251767055,-38.608576382972856
-0.8229846145561867,0.9197828872283519,-1.0742021117255343,2.023744845105646,0.7026843293301925,116.37855338614372
0.473758992312744,2.4994102515173395,1.3350165025783838,-0.26758081810911666,-0.08117650294970338,155.52773110356642
-0.532359556905245,1.4619374257816895,1.0302410504914794,0.3953694769875561,-0.6653282034725293,53.44373100192676
-0.01378845791932336,0.6351642913356633,2.015548376977682,-0.704380760498715,-1.732804699525301,-19.886926549506235
-1.212751480917739,-0.17228870733721124,0.16291584513922827,0.3032488243174493,-1.4073345503435613,-107.33173462954903
-0.19418873240821205,1.1435925104065816,-0.6722039072539062,0.10903950345297055,-0.14224579260568235,42.01889750021197
-1.2106777520179137,1.00821713639892,0.09820145726267267,-0.7841451390332651,-1.1376862124891114,-130.1539507112416
-0.7786563140585386,-0.04003723583752484,0.15769640126707907,0.03232009742221916,0.6759989484154924,-70.83502977784325
-0.5485768492069907,0.7067113875450115,0.9001590604579784,-0.4434783270713801,-1.7582483327981986,-54.06548714307662
0.19765114701392622,0.7008489457647123,-1.7859555458829235,-0.6067352266749197,2.2150424536522486,8.096942908498372
0.7755644003615081,1.7179564321310818,0.7749719139874449,0.44247952308529237,0.8781111518464637,200.85040563150991
0.1910237885317734,-0.5884589104266025,0.19066296557621842,-2.564332320151211,0.01791521841074563,-203.2067261816881
-1.8900090829448717,-1.056287076090309,0.16270196879308746,-0.24938660256654163,-0.07954095326306071,-252.36080462186328
-0.3939558507212557,-0.412234452797342,0.1481158177690962,0.13953147476551944,-0.1607150610108811,-47.7120317778478
-1.4466651315187657,0.9106821649548059,-1.5487198253388916,1.4036080325884932,1.8739594191927544,11.860070373060005
0.8283585583168691,-0.44179683013250526,-0.49507906203423674,0.656529057334145,-0.26631082938180417,103.71750807552928
0.09082749161224123,-1.2408513007851332,0.6428328353840103,-0.34430284076523765,1.293192094914659,-69.86050825412715
0.4089030740203667,-0.9833948131811917,0.7611783110856444,-1.4304015826968275,-0.6081389303090008,-115.90651286440124
-1.5825420927849243,-0.1862213402138909,1.2784134870560961,-0.03467527030773182,1.0351438819875007,-152.86085992852315
0.5015130107206461,-2.6062721382562746,-0.01614897473279777,0.9636614700694949,1.3741551458484356,-2.0146341554540936
-0.9972932383741232,-0.1858979158234894,-0.15494635436996454,0.8831434211078854,-1.8297748366796571,-47.060407917317534
1.0714290056226057,-0.5131886355929732,0.6717955897808552,-0.5765477879161092,-1.3126517236850996,32.00803223395756
0.583164396158698,-0.5552290568924523,-1.1316041941753676,0.5299832095647666,-0.10285371535804097,62.16073529541681
-0.8254571852263181,-0.6577852306076138,-0.8044186194677526,0.15820661533923683,0.2408724657015514,-103.38316142111317
-1.1730742059321606,0.3715990841468783,0.017282112401979254,0.05742695684077051,0.6552436846909969,-87.16088628597743
-0.665095077109258,0.8908010594523784,-2.010459445585261,0.3093403988036117,-0.662203012876972,-10.00554057170297
0.3666557243314838,-0.47740386509533767,-1.1343425012716306,-0.14370608051402697,-0.5924974300911261,-7.689705407188623
1.687395276650258,0.224587324252628,-0.943807181626297,0.08187711707636668,0.023812736823099066,174.83883990685493
-0.3534096853584926,-1.4162452966267973,-2.2493484215085915,-0.5879660188920653,0.14208669147624858,-159.66194684033553
0.24305371903800863,-1.167390698687606,-1.068337159697766,0.4440087955215646,0.3114021472010884,-5.281943599537902
-0.8801758754185667,0.4076242396959081,-0.2412995236320163,-0.555528894575834,-0.4010525210767687,-109.44365634204541
-0.24273447617251254,0.1570775327508649,1.1589788620353143,-0.7743594176531188,-0.31678763077830263,-69.29033963030754
-0.799174857839789,1.5598480322819146,0.4369879238967155,2.1641574602213143,0.0738547524871384,166.17781329822273
-0.47714767251125934,1.9221220155333307,-0.7414335927067115,-0.23262136150084078,0.3431332093854393,29.178064194919923
0.22570930618366414,-0.40458933051242796,-2.3499856538421464,0.7150564454816649,-1.1121507195811668,38.65952445537102
0.5780918294631976,-0.444417763771295,-2.1032050399335422,-0.11093257474888644,-0.17581366383264085,13.444380810771802
1.6904454153863275,-0.9332029842373906,-0.3991444986511657,0.28418711621761944,-1.21788039000792,130.75507004364934
0.4112901318987164,-1.125659829306856,-1.3194064137956307,1.5595191279252352,-0.6356183833335877,91.89095048579212
-2.0855585526754616,-1.4079512043340983,0.36706971590809306,-0.6423505539302881,0.6339314437817567,-314.0394520871998
0.023278416898516938,0.19503285749237134,0.1234904474776873,-0.22440325220959872,1.177884089446436,0.5623475706148294
1.4238365307635719,-0.25722586003770564,-0.008482002091596911,-1.7119091138035558,-1.4846674495013634,-11.365704401110104
1.5558880766939285,0.14978387289734507,-0.6932756797123805,-1.1638864823422945,0.6746985242462803,68.376052456124
-1.906449562678685,0.4376664207976675,-0.8783918965523195,-0.5034442877803353,-1.3317272620931233,-210.11106536977812
-0.1819059141788251,-0.49133106226456946,1.1136750076832729,-0.7715227618091867,-0.9321759984409499,-98.17040139310153
1.1869104796237135,-1.4161240253976193,0.24003349812535255,1.657529754175102,-0.015602835197367442,170.43997233029626
0.27760874072115027,1.2777617478797345,0.591977318452187,-0.875658019596156,-1.5459170993808709,20.214788103640497
-0.8837896599908573,0.8428254259850444,-0.03803028949319751,0.6463775315943081,0.5805082743520236,7.78624382649567
-1.8921557446847028,-0.8870471413017857,0.35753208152642035,0.3279360121099809,-0.5887072375909294,-201.54377269347714
0.7478154483774725,0.5575652187547281,0.3735534767934789,0.3097567175607484,0.5302002524993424,127.21439066647832
1.9174707452000654,0.9912713312250045,-0.17878135901017453,1.397487912164641,-1.5638067199242556,331.332606724113
0.1258447782876795,-1.3370963995352976,-1.7955606588020852,-0.612903112816196,0.38362240808990195,-108.10313717388628
-1.5603521086836527,-0.620928423880468,-0.030977603473707687,1.4119461217868716,-1.4645804852016084,-80.66498655510499
0.15241038019319494,0.9533881562682693,1.2805995510448511,0.18602779968375777,0.955155293798036,86.72046349027639
-0.4417766410784484,-0.704065004268997,0.2879425640692871,2.8098985053694583,-0.5007847428264566,134.23545292261755
-1.166343258013834,0.10101274414652972,-1.9208848239967378,-0.7372550406224959,1.5974817330146724,-166.24415918915693
